year,title,author,author_gender,POS,POS_ADJF/PRTF,genre,canon_status,narration
1911,Оберегатель,"Красницкий, Александр Иванович",m,NOUN,NOUN,"исторический, авантюрный",0,3 лицо
1911,Царица-полячка,"Красницкий, Александр Иванович",m,NOUN,NOUN,"исторический, авантюрный",0,3 лицо
1911,Барышни: Простая история жизни,"Крашенинников, Николай Александрович",m,NOUN ADJF NOUN NOUN,NOUN ADJF/PRTF NOUN NOUN,"бытовой, семейная хроника",0,3 лицо
1911,Смерть планеты,"Крыжановская (Рочестер), Вера Ивановна ",f,NOUN NOUN,NOUN NOUN,"утопический, оккультный, фантастический",0,3 лицо
1911,В тумане жизни,"Лаппо-Данилевская, Надежда Александровна",f,PREP NOUN NOUN,PREP NOUN NOUN,любовный,0,
1911,Трагедия брака,"Ленский, Владимир Яковлевич",m,NOUN NOUN,NOUN NOUN,психологический,0, 
1911,Александр Первый,"Мережковский, Дмитрий Сергеевич",m,NOUN NOUN,NOUN NOUN,"исторический, философский",1,3 лицо
1911,Литва,"Минцлов, Сергей Рудольфович",m,NOUN,NOUN,исторический,0, 
1911,Год,"Муйжель, Виктор Васильевич",m,NOUN,NOUN,социально-психологический,0,3 лицо
1911,Воскресшая Россия,"Окрейц, Станислав Станиславович",m,PRTF NOUN,ADJF/PRTF NOUN,,0,
1911,Натан Маймон,"Осипович, Наум Маркович",m,NOUN NOUN,NOUN NOUN,социально-психологический,0, 3 лицо
1911,Заря новой жизни,"Пазухин, Алексей Михайлович",m,NOUN ADJF NOUN,NOUN ADJF/PRTF NOUN,Социально-психологический,0,3 лицо
1911,Путем преступления,"Пазухин, Алексей Михайлович",m,PREP NOUN,PREP NOUN, ,0,3 лицо
1911,Радость жизни,"Пазухин, Алексей Михайлович",m,NOUN NOUN,NOUN NOUN, ,0, 
1911,Злые чары,"Раскатов, Михаил",m,ADJF NOUN,ADJF/PRTF NOUN,Авантюрный,0, 
1911,На чужбине (Антон Кречет),"Раскатов, Михаил",m,PREP NOUN NOUN NOUN,PREP NOUN NOUN NOUN,авантюрный,0, 
1911,Дар слез,"Светлов, Валериан Яковлевич",m,NOUN NOUN,NOUN NOUN,,0,
1911,Черная смерть,"Севастьянов, Александр Николаевич",m,ADJF NOUN,ADJF/PRTF NOUN,исторический,0,3 лицо
1911,В погоню за славою и золотом,"Северцев-Полилов, Георгий Тихонович",m,PREP NOUN PREP NOUN CONJ NOUN,PREP NOUN PREP NOUN CONJ NOUN,,0, 
1911,Азарт,"Северцев-Полилов, Георгий Тихонович, С. Шабишев",m,NOUN,NOUN,,0,
1911,Кровавая слава,"Севский, Виктор",m,ADJF NOUN,ADJF/PRTF NOUN, ,0, 
1911,Городской голова – убийца,"Соколов, Александр Алексеевич",m,ADJF NOUN NOUN,ADJF/PRTF NOUN NOUN,раскольники,0,
1911,Руки вверх!,"Соколов, Александр Алексеевич",m,NOUN ADVB,NOUN ADVB,уголовный,0, 
1911,Золотая фея,"Соколова, Александра Ивановна",f,ADJF NOUN,ADJF/PRTF NOUN,уголовный,0,3 лицо
1911,Маффия – царство зла,"Соколова, Александра Ивановна",f,NOUN NOUN NOUN,NOUN NOUN NOUN,уголовный,0, 
1911,Тайна царскосельского дворца,"Соколова, Александра Ивановна",f,NOUN ADJF NOUN,NOUN ADJF/PRTF NOUN,исторический,0,3 лицо
1911,Царский каприз,"Соколова, Александра Ивановна",f,ADJF NOUN,ADJF/PRTF NOUN,исторический,0,3 лицо
1911,Светлый луч на престоле,"Соколова, Александра Ивановна",f,ADJF NOUN PREP NOUN,ADJF/PRTF NOUN PREP NOUN,"исторический, авантюрный, любовный",0, 
1911,Карьера,"Тихонов, Владимир Алексеевич",m,NOUN,NOUN,,0,
1911,Две жизни,"Толстой, Алексей Николаевич",m,NUMR NOUN,NUMR NOUN,"роман-хроника, семейный роман бытовой, авантюрный (?)",1,3 лицо
1911,Изумительные похождения московского Пинкертона Агафона и его слуги Луки,"Травин, Петр Александрович",m,ADJF NOUN ADJF NOUN NOUN CONJ NPRO NOUN NOUN,ADJF/PRTF NOUN ADJF/PRTF NOUN NOUN CONJ NPRO NOUN NOUN,,0,
1911,В смутные дни,"Фонвизин, Сергей Иванович",m,PREP ADJF NOUN,PREP ADJF/PRTF NOUN,,0,
1911,Русские и немцы,"Хрущев-Сокольников, Гавриил Александрович",m,ADJF CONJ NOUN,ADJF/PRTF CONJ NOUN,,0,
1911,Юность,"Чириков, Евгений Николаевич",m,NOUN,NOUN,роман воспитания,0,1 лицо
1911,Под плащом Сатаны,"Ясинский, Иероним Иеронимович",m,PREP NOUN NOUN,PREP NOUN NOUN,исторический,0, 
1912,Тень века сего (Записки Абашева),"Абельдяев, Дмитрий Алексеевич",m,NOUN NOUN ADJF NOUN NOUN,NOUN NOUN ADJF/PRTF NOUN NOUN,"философский, любовный",0,1 лицо
1912,Наш Вавилон,"Бебутова, Ольга Михайловна",f,ADJF NOUN,ADJF/PRTF NOUN,исторический,0, 
1912,В горах Даурии,"Белецкий, Павел Кузьмич",m,PREP NOUN NOUN,PREP NOUN NOUN,авантюрный,0, 
1912,К широкой дороге,"Бибик, Алексей Павлович",m,PREP ADJF NOUN,PREP ADJF/PRTF NOUN,исторический,0, 
1912,Обмирщение,"Боборыкин, Петр Дмитриевич",m,NOUN,NOUN,"социально-психологический, философский",0,3 лицо
1912,В годину лихолетья (1905 – 1906),"Брянчанинов, Анатолий Александрович",m,PREP NOUN NOUN NUMR NUMR,PREP NOUN NOUN NUMR NUMR,исторический,0, 
1912,Степь грезит,"Будищев, Алексей Николаевич",m,NOUN VERB,NOUN VERB,"социально-психологический, детективный",0, 
1912,На весах жизни,"Винниченко, Владимир Кириллович",m,PREP NOUN NOUN,PREP NOUN NOUN, ,0, 
1912,У дальнего моря,"Гарин, Сергей Александрович",m,PREP ADJF NOUN,PREP ADJF/PRTF NOUN,авантюрный,0,3 лицо
1912,Роман-царевич,"Гиппиус, Зинаида Николаевна",f,NOUN,NOUN,социально-психологический,0,3 лицо
1912,Золото и кровь,Граф Амори,m,NOUN CONJ NOUN,NOUN CONJ NOUN,"авантюрный, уголовный, любовный",0, 
1912,Побежденные,Граф Амори,m,PRTF,ADJF/PRTF,Любовный,0,3 лицо
1912,Томление духа,"Дымов, Осип",m,NOUN NOUN,NOUN NOUN, ,0,3 лицо
1912,В сетях интриги. Два потока,"Жданов, Лев ",m,PREP NOUN NOUN NUMR NOUN,PREP NOUN NOUN NUMR NOUN,исторический,0,3 лицо
1912,Двоевластие,"Зарин, Андрей Ефимович",m,NOUN,NOUN,исторический,0,3 лицо
1912,Власть земли,"Зарин, Андрей Ефимович",m,NOUN NOUN,NOUN NOUN,исторический,0,3 лицо
1912,Живой мертвец,"Зарин, Андрей Ефимович",m,NOUN NOUN,NOUN NOUN,исторический,0,3 лицо
1912,Молодые годы Долецкого,"Криницкий, Марк",m,NOUN NOUN NOUN,NOUN NOUN NOUN,авантюрный,0,3 лицо
1912,Болотный цветок,"Крыжановская (Рочестер), Вера Ивановна ",f,ADJF NOUN,ADJF/PRTF NOUN,"авантюрный, оккультный",0,3 лицо
1912,Жена министра,"Лаппо-Данилевская, Надежда Александровна",f,NOUN NOUN,NOUN NOUN,любовный,0, 
1912,Песня крови,"Ленский, Владимир Яковлевич",m,NOUN NOUN,NOUN NOUN,социально-психологический,0, 
1912,Пожар Москвы в 1812 году,"Любич-Кошуров, Иоасаф Арианович",m,NOUN NOUN PREP NUMR NOUN,NOUN NOUN PREP NUMR NOUN,"исторический, авантюрный",0,3 лицо
1912,История одного убийства,"Павловский, Иван Яковлевич",m,NOUN ADJF NOUN,NOUN ADJF/PRTF NOUN,"детективный, любовный",0, 
1912,В вихре жизни,"Пазухин, Алексей Михайлович",m,PREP NOUN NOUN,PREP NOUN NOUN,социально-психологический,0,3 лицо
1912,Найденыш,"Раскатов, Михаил",m,NOUN,NOUN,авантюрный,0, 
1912,На аванпостах (Антон Кречет),"Раскатов, Михаил",m,PREP NOUN NOUN NOUN,PREP NOUN NOUN NOUN,авантюрный,0,3 лицо
1912,Сеятели вечного,"Ренников, А.",m,NOUN ADJF,NOUN ADJF/PRTF,сатирический,0, 
1912,"То, чего не было. (Три брата)","Ропшин, В.",m,CONJ NPRO PRCL VERB NUMR NOUN,CONJ NPRO PRCL VERB NUMR NOUN,исторический,0,3 лицо
1912,Страдание,"Рославцев, Александр Степанович",m,NOUN,NOUN, ,0, 
1912,Человек за печатью,"Рославцев, Александр Степанович",m,NOUN PREP NOUN,NOUN PREP NOUN,социальный,0, 
1912,Слепая любовь,"Северцев-Полилов, Георгий Тихонович",m,ADJF NOUN,ADJF/PRTF NOUN, ,0, 
1912,Город в степи,"Серафимович, Александр Серафимович",m,NOUN PREP NOUN,NOUN PREP NOUN,социально-психологический,0, 
1912,Лже-Петр,"Соколов, Александр Алексеевич",m,NOUN,NOUN,исторический,0, 
1912,Совесть замучила,"Соколов, Александр Алексеевич",m,NOUN VERB,NOUN VERB,уголовный,0, 
1912,На всю жизнь,"Соколова, Александра Ивановна",f,PREP ADJF NOUN,PREP ADJF/PRTF NOUN,исторический,0, 
